Scenario ID,Existing Product,EP # of Features,EP Edge Size,Product Under Consideration,PUC # of Features,PUC Edge Size,Increment,Increment Edge Size,
19,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_fingerprint,8,28,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_monitorAttendanceStatus_fingerprint,9,30,monitorAttendanceStatus,4
20,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_fingerprint,8,28,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_fingerprint,9,38,addNewClass,12
21,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_fingerprint,8,28,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_deleteClass_fingerprint,9,33,deleteClass,7
22,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_viewRecord_fingerprint,8,28,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewSchedule_viewRecord_fingerprint,9,38,addNewSchedule,12
23,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_QRCode,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_viewRecord_QRCode,9,34,updateRecord,8
24,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_QRCode,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_monitorAttendanceStatus_QRCode,9,30,monitorAttendanceStatus,4
25,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_QRCode,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_QRCode,9,38,addNewClass,12
26,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_QRCode,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_deleteClass_QRCode,9,33,deleteClass,7
27,viewClass_viewSchedule_email_studentAccess_teacherAccess_viewRecord_QRCode,8,28,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewSchedule_viewRecord_QRCode,9,38,addNewSchedule,12
48,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_viewRecord_accessCard,9,34,viewRecord,5
49,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_monitorAttendanceStatus_accessCard,9,33,monitorAttendanceStatus,4
50,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_traceAttendanceActivity_accessCard,9,33,traceAttendanceActivity,4
51,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_accessCard,9,41,addNewClass,12
52,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_deleteClass_accessCard,9,36,deleteClass,7
53,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_accessCard,8,31,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_accessCard,9,41,addNewSchedule,12
54,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_viewRecord_barcode,9,37,viewRecord,5
55,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_monitorAttendanceStatus_barcode,9,36,monitorAttendanceStatus,4
56,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_traceAttendanceActivity_barcode,9,36,traceAttendanceActivity,4
57,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_barcode,9,44,addNewClass,12
58,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_deleteClass_barcode,9,39,deleteClass,7
59,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_barcode,8,34,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_barcode,9,44,addNewSchedule,12
60,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_fingerprint,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_viewRecord_fingerprint,9,34,viewRecord,5
61,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_fingerprint,8,31,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_monitorAttendanceStatus_fingerprint,9,33,monitorAttendanceStatus,4
